timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1531302174784,68,开始投注,200,HTTP/1.1 200,CT投注 1-1,text,true,,203,0,1000,1000,68,0,0
1531302174882,84,开始投注,200,HTTP/1.1 200,CT投注 1-97,text,true,,203,0,1000,1000,84,0,0
1531302174898,86,开始投注,200,HTTP/1.1 200,CT投注 1-13,text,true,,203,0,1000,1000,86,0,0
1531302174931,96,开始投注,200,HTTP/1.1 200,CT投注 1-94,text,true,,203,0,1000,1000,96,0,0
1531302174971,124,开始投注,200,HTTP/1.1 200,CT投注 1-26,text,true,,203,0,1000,1000,123,0,0
1531302174956,142,开始投注,200,HTTP/1.1 200,CT投注 1-219,text,true,,203,0,1000,1000,142,0,0
1531302174963,164,开始投注,200,HTTP/1.1 200,CT投注 1-9,text,true,,203,0,1000,1000,161,0,0
1531302175117,187,开始投注,200,HTTP/1.1 200,CT投注 1-74,text,true,,203,0,1000,1000,187,0,0
1531302174981,327,开始投注,200,HTTP/1.1 200,CT投注 1-46,text,true,,203,0,1000,1000,327,0,0
1531302175026,298,开始投注,200,HTTP/1.1 200,CT投注 1-172,text,true,,203,0,1000,1000,298,0,0
1531302175088,243,开始投注,200,HTTP/1.1 200,CT投注 1-159,text,true,,203,0,1000,1000,243,0,0
1531302175027,309,开始投注,200,HTTP/1.1 200,CT投注 1-112,text,true,,203,0,1000,1000,308,0,0
1531302175017,326,开始投注,200,HTTP/1.1 200,CT投注 1-2,text,true,,203,0,1000,1000,326,0,0
1531302175118,236,开始投注,200,HTTP/1.1 200,CT投注 1-199,text,true,,203,0,1000,1000,236,0,0
1531302175132,259,开始投注,200,HTTP/1.1 200,CT投注 1-34,text,true,,203,0,1000,1000,258,0,0
1531302175101,296,开始投注,200,HTTP/1.1 200,CT投注 1-106,text,true,,203,0,1000,1000,296,0,0
1531302175036,585,开始投注,200,HTTP/1.1 200,CT投注 1-253,text,true,,203,0,1000,1000,585,0,0
1531302174983,643,开始投注,200,HTTP/1.1 200,CT投注 1-218,text,true,,203,0,1000,1000,642,0,0
1531302175136,511,开始投注,200,HTTP/1.1 200,CT投注 1-183,text,true,,203,0,1000,1000,510,0,0
1531302175023,624,开始投注,200,HTTP/1.1 200,CT投注 1-185,text,true,,203,0,1000,1000,624,0,0
1531302175026,624,开始投注,200,HTTP/1.1 200,CT投注 1-87,text,true,,203,0,1000,1000,622,0,0
1531302175002,649,开始投注,200,HTTP/1.1 200,CT投注 1-19,text,true,,203,0,1000,1000,649,0,0
1531302175035,618,开始投注,200,HTTP/1.1 200,CT投注 1-193,text,true,,203,0,1000,1000,617,0,0
1531302174988,665,开始投注,200,HTTP/1.1 200,CT投注 1-51,text,true,,203,0,1000,1000,665,0,0
1531302175030,624,开始投注,200,HTTP/1.1 200,CT投注 1-54,text,true,,203,0,1000,1000,624,0,0
1531302175046,609,开始投注,200,HTTP/1.1 200,CT投注 1-241,text,true,,203,0,1000,1000,609,0,0
1531302175180,599,开始投注,200,HTTP/1.1 200,CT投注 1-83,text,true,,203,0,1000,1000,598,0,0
1531302175148,645,开始投注,200,HTTP/1.1 200,CT投注 1-188,text,true,,203,0,1000,1000,645,0,0
1531302175166,627,开始投注,200,HTTP/1.1 200,CT投注 1-105,text,true,,203,0,1000,1000,627,0,0
1531302175203,595,开始投注,200,HTTP/1.1 200,CT投注 1-355,text,true,,203,0,1000,1000,595,0,0
1531302175159,641,开始投注,200,HTTP/1.1 200,CT投注 1-153,text,true,,203,0,1000,1000,641,0,0
1531302175252,548,开始投注,200,HTTP/1.1 200,CT投注 1-90,text,true,,203,0,1000,1000,548,0,0
1531302175152,656,开始投注,200,HTTP/1.1 200,CT投注 1-100,text,true,,203,0,1000,1000,656,0,0
1531302175136,679,开始投注,200,HTTP/1.1 200,CT投注 1-64,text,true,,203,0,1000,1000,678,0,0
1531302175164,656,开始投注,200,HTTP/1.1 200,CT投注 1-212,text,true,,203,0,1000,1000,656,0,0
1531302175166,655,开始投注,200,HTTP/1.1 200,CT投注 1-310,text,true,,203,0,1000,1000,654,0,0
1531302175286,540,开始投注,200,HTTP/1.1 200,CT投注 1-278,text,true,,203,0,1000,1000,540,0,0
1531302175137,690,开始投注,200,HTTP/1.1 200,CT投注 1-63,text,true,,203,0,1000,1000,690,0,0
1531302175122,706,开始投注,200,HTTP/1.1 200,CT投注 1-16,text,true,,203,0,1000,1000,705,0,0
1531302175335,494,开始投注,200,HTTP/1.1 200,CT投注 1-84,text,true,,203,0,1000,1000,494,0,0
1531302175220,610,开始投注,200,HTTP/1.1 200,CT投注 1-217,text,true,,203,0,1000,1000,610,0,0
1531302175367,464,开始投注,200,HTTP/1.1 200,CT投注 1-35,text,true,,203,0,1000,1000,464,0,0
1531302175256,577,开始投注,200,HTTP/1.1 200,CT投注 1-189,text,true,,203,0,1000,1000,575,0,0
1531302175386,453,开始投注,200,HTTP/1.1 200,CT投注 1-269,text,true,,203,0,1000,1000,453,0,0
1531302175232,607,开始投注,200,HTTP/1.1 200,CT投注 1-174,text,true,,203,0,1000,1000,607,0,0
1531302175311,530,开始投注,200,HTTP/1.1 200,CT投注 1-353,text,true,,203,0,1000,1000,530,0,0
1531302175346,499,开始投注,200,HTTP/1.1 200,CT投注 1-204,text,true,,203,0,1000,1000,499,0,0
1531302175219,629,开始投注,200,HTTP/1.1 200,CT投注 1-50,text,true,,203,0,1000,1000,628,0,0
1531302175199,651,开始投注,200,HTTP/1.1 200,CT投注 1-52,text,true,,203,0,1000,1000,650,0,0
1531302175269,581,开始投注,200,HTTP/1.1 200,CT投注 1-136,text,true,,203,0,1000,1000,580,0,0
1531302175217,633,开始投注,200,HTTP/1.1 200,CT投注 1-60,text,true,,203,0,1000,1000,632,0,0
1531302175037,815,开始投注,200,HTTP/1.1 200,CT投注 1-108,text,true,,203,0,1000,1000,815,0,0
1531302175219,633,开始投注,200,HTTP/1.1 200,CT投注 1-115,text,true,,203,0,1000,1000,633,0,0
1531302175408,447,开始投注,200,HTTP/1.1 200,CT投注 1-104,text,true,,203,0,1000,1000,447,0,0
1531302175392,465,开始投注,200,HTTP/1.1 200,CT投注 1-154,text,true,,203,0,1000,1000,464,0,0
1531302175366,492,开始投注,200,HTTP/1.1 200,CT投注 1-307,text,true,,203,0,1000,1000,490,0,0
1531302175460,405,开始投注,200,HTTP/1.1 200,CT投注 1-55,text,true,,203,0,1000,1000,405,0,0
1531302175368,499,开始投注,200,HTTP/1.1 200,CT投注 1-43,text,true,,203,0,1000,1000,499,0,0
1531302175433,435,开始投注,200,HTTP/1.1 200,CT投注 1-179,text,true,,203,0,1000,1000,435,0,0
1531302175376,492,开始投注,200,HTTP/1.1 200,CT投注 1-89,text,true,,203,0,1000,1000,492,0,0
1531302175205,668,开始投注,200,HTTP/1.1 200,CT投注 1-42,text,true,,203,0,1000,1000,668,0,0
1531302175349,529,开始投注,200,HTTP/1.1 200,CT投注 1-145,text,true,,203,0,1000,1000,529,0,0
1531302175455,424,开始投注,200,HTTP/1.1 200,CT投注 1-216,text,true,,203,0,1000,1000,423,0,0
1531302175146,740,开始投注,200,HTTP/1.1 200,CT投注 1-309,text,true,,203,0,1000,1000,740,0,0
1531302175200,686,开始投注,200,HTTP/1.1 200,CT投注 1-126,text,true,,203,0,1000,1000,686,0,0
1531302175180,711,开始投注,200,HTTP/1.1 200,CT投注 1-70,text,true,,203,0,1000,1000,711,0,0
1531302175350,544,开始投注,200,HTTP/1.1 200,CT投注 1-61,text,true,,203,0,1000,1000,543,0,0
1531302175299,601,开始投注,200,HTTP/1.1 200,CT投注 1-48,text,true,,203,0,1000,1000,601,0,0
1531302175471,432,开始投注,200,HTTP/1.1 200,CT投注 1-155,text,true,,203,0,1000,1000,431,0,0
1531302175336,572,开始投注,200,HTTP/1.1 200,CT投注 1-300,text,true,,203,0,1000,1000,572,0,0
1531302175482,428,开始投注,200,HTTP/1.1 200,CT投注 1-413,text,true,,203,0,1000,1000,428,0,0
1531302175405,505,开始投注,200,HTTP/1.1 200,CT投注 1-284,text,true,,203,0,1000,1000,505,0,0
1531302175351,563,开始投注,200,HTTP/1.1 200,CT投注 1-198,text,true,,203,0,1000,1000,563,0,0
1531302175455,460,开始投注,200,HTTP/1.1 200,CT投注 1-287,text,true,,203,0,1000,1000,459,0,0
1531302175471,446,开始投注,200,HTTP/1.1 200,CT投注 1-366,text,true,,203,0,1000,1000,446,0,0
1531302175475,445,开始投注,200,HTTP/1.1 200,CT投注 1-109,text,true,,203,0,1000,1000,445,0,0
1531302175335,585,开始投注,200,HTTP/1.1 200,CT投注 1-157,text,true,,203,0,1000,1000,585,0,0
1531302175490,432,开始投注,200,HTTP/1.1 200,CT投注 1-490,text,true,,203,0,1000,1000,432,0,0
1531302175469,454,开始投注,200,HTTP/1.1 200,CT投注 1-66,text,true,,203,0,1000,1000,451,0,0
1531302175471,452,开始投注,200,HTTP/1.1 200,CT投注 1-191,text,true,,203,0,1000,1000,452,0,0
1531302175466,459,开始投注,200,HTTP/1.1 200,CT投注 1-163,text,true,,203,0,1000,1000,458,0,0
1531302175472,458,开始投注,200,HTTP/1.1 200,CT投注 1-337,text,true,,203,0,1000,1000,457,0,0
1531302175475,455,开始投注,200,HTTP/1.1 200,CT投注 1-360,text,true,,203,0,1000,1000,455,0,0
1531302175493,439,开始投注,200,HTTP/1.1 200,CT投注 1-492,text,true,,203,0,1000,1000,438,0,0
1531302175380,552,开始投注,200,HTTP/1.1 200,CT投注 1-8,text,true,,203,0,1000,1000,552,0,0
1531302175481,451,开始投注,200,HTTP/1.1 200,CT投注 1-5,text,true,,203,0,1000,1000,451,0,0
1531302175656,279,开始投注,200,HTTP/1.1 200,CT投注 1-259,text,true,,203,0,1000,1000,279,0,0
1531302175468,469,开始投注,200,HTTP/1.1 200,CT投注 1-228,text,true,,203,0,1000,1000,469,0,0
1531302175284,654,开始投注,200,HTTP/1.1 200,CT投注 1-271,text,true,,203,0,1000,1000,654,0,0
1531302175481,459,开始投注,200,HTTP/1.1 200,CT投注 1-441,text,true,,203,0,1000,1000,459,0,0
1531302175479,464,开始投注,200,HTTP/1.1 200,CT投注 1-29,text,true,,203,0,1000,1000,464,0,0
1531302175494,451,开始投注,200,HTTP/1.1 200,CT投注 1-367,text,true,,203,0,1000,1000,451,0,0
1531302175477,472,开始投注,200,HTTP/1.1 200,CT投注 1-507,text,true,,203,0,1000,1000,472,0,0
1531302175501,454,开始投注,200,HTTP/1.1 200,CT投注 1-15,text,true,,203,0,1000,1000,454,0,0
1531302175485,471,开始投注,200,HTTP/1.1 200,CT投注 1-167,text,true,,203,0,1000,1000,471,0,0
1531302175271,686,开始投注,200,HTTP/1.1 200,CT投注 1-173,text,true,,203,0,1000,1000,686,0,0
1531302175314,646,开始投注,200,HTTP/1.1 200,CT投注 1-118,text,true,,203,0,1000,1000,644,0,0
1531302175467,499,开始投注,200,HTTP/1.1 200,CT投注 1-127,text,true,,203,0,1000,1000,498,0,0
1531302175283,683,开始投注,200,HTTP/1.1 200,CT投注 1-18,text,true,,203,0,1000,1000,682,0,0
1531302175366,600,开始投注,200,HTTP/1.1 200,CT投注 1-384,text,true,,203,0,1000,1000,599,0,0
1531302175340,626,开始投注,200,HTTP/1.1 200,CT投注 1-325,text,true,,203,0,1000,1000,625,0,0
1531302175168,799,开始投注,200,HTTP/1.1 200,CT投注 1-3,text,true,,203,0,1000,1000,799,0,0
1531302175386,584,开始投注,200,HTTP/1.1 200,CT投注 1-422,text,true,,203,0,1000,1000,584,0,0
1531302175366,616,开始投注,200,HTTP/1.1 200,CT投注 1-285,text,true,,203,0,1000,1000,616,0,0
1531302175397,589,开始投注,200,HTTP/1.1 200,CT投注 1-195,text,true,,203,0,1000,1000,588,0,0
1531302175437,558,开始投注,200,HTTP/1.1 200,CT投注 1-475,text,true,,203,0,1000,1000,558,0,0
1531302175424,573,开始投注,200,HTTP/1.1 200,CT投注 1-30,text,true,,203,0,1000,1000,573,0,0
1531302175504,499,开始投注,200,HTTP/1.1 200,CT投注 1-169,text,true,,203,0,1000,1000,499,0,0
1531302175470,540,开始投注,200,HTTP/1.1 200,CT投注 1-138,text,true,,203,0,1000,1000,540,0,0
1531302175269,742,开始投注,200,HTTP/1.1 200,CT投注 1-103,text,true,,203,0,1000,1000,742,0,0
1531302175348,665,开始投注,200,HTTP/1.1 200,CT投注 1-119,text,true,,203,0,1000,1000,665,0,0
1531302175528,490,开始投注,200,HTTP/1.1 200,CT投注 1-230,text,true,,203,0,1000,1000,490,0,0
1531302175543,476,开始投注,200,HTTP/1.1 200,CT投注 1-175,text,true,,203,0,1000,1000,476,0,0
1531302175399,621,开始投注,200,HTTP/1.1 200,CT投注 1-363,text,true,,203,0,1000,1000,621,0,0
1531302175542,478,开始投注,200,HTTP/1.1 200,CT投注 1-76,text,true,,203,0,1000,1000,478,0,0
1531302175491,530,开始投注,200,HTTP/1.1 200,CT投注 1-11,text,true,,203,0,1000,1000,529,0,0
1531302175522,508,开始投注,200,HTTP/1.1 200,CT投注 1-28,text,true,,203,0,1000,1000,508,0,0
1531302175432,600,开始投注,200,HTTP/1.1 200,CT投注 1-186,text,true,,203,0,1000,1000,599,0,0
1531302175503,536,开始投注,200,HTTP/1.1 200,CT投注 1-289,text,true,,203,0,1000,1000,535,0,0
1531302175345,886,开始投注,200,HTTP/1.1 200,CT投注 1-563,text,true,,203,0,1000,1000,886,0,0
1531302175475,758,开始投注,200,HTTP/1.1 200,CT投注 1-95,text,true,,203,0,1000,1000,756,0,0
1531302175495,738,开始投注,200,HTTP/1.1 200,CT投注 1-267,text,true,,203,0,1000,1000,734,0,0
1531302175566,680,开始投注,200,HTTP/1.1 200,CT投注 1-57,text,true,,203,0,1000,1000,680,0,0
1531302175296,950,开始投注,200,HTTP/1.1 200,CT投注 1-149,text,true,,203,0,1000,1000,950,0,0
1531302175505,742,开始投注,200,HTTP/1.1 200,CT投注 1-67,text,true,,203,0,1000,1000,742,0,0
1531302175501,747,开始投注,200,HTTP/1.1 200,CT投注 1-299,text,true,,203,0,1000,1000,747,0,0
1531302175480,769,开始投注,200,HTTP/1.1 200,CT投注 1-317,text,true,,203,0,1000,1000,769,0,0
1531302175378,871,开始投注,200,HTTP/1.1 200,CT投注 1-338,text,true,,203,0,1000,1000,871,0,0
1531302175494,773,开始投注,200,HTTP/1.1 200,CT投注 1-282,text,true,,203,0,1000,1000,772,0,0
1531302175559,714,开始投注,200,HTTP/1.1 200,CT投注 1-266,text,true,,203,0,1000,1000,714,0,0
1531302175485,788,开始投注,200,HTTP/1.1 200,CT投注 1-239,text,true,,203,0,1000,1000,788,0,0
1531302175546,728,开始投注,200,HTTP/1.1 200,CT投注 1-452,text,true,,203,0,1000,1000,728,0,0
1531302175531,748,开始投注,200,HTTP/1.1 200,CT投注 1-270,text,true,,203,0,1000,1000,748,0,0
1531302175522,758,开始投注,200,HTTP/1.1 200,CT投注 1-39,text,true,,203,0,1000,1000,758,0,0
1531302175562,718,开始投注,200,HTTP/1.1 200,CT投注 1-255,text,true,,203,0,1000,1000,718,0,0
1531302175559,722,开始投注,200,HTTP/1.1 200,CT投注 1-116,text,true,,203,0,1000,1000,721,0,0
1531302175540,741,开始投注,200,HTTP/1.1 200,CT投注 1-311,text,true,,203,0,1000,1000,741,0,0
1531302175394,907,开始投注,200,HTTP/1.1 200,CT投注 1-14,text,true,,203,0,1000,1000,907,0,0
1531302175497,806,开始投注,200,HTTP/1.1 200,CT投注 1-235,text,true,,203,0,1000,1000,806,0,0
1531302175579,736,开始投注,200,HTTP/1.1 200,CT投注 1-256,text,true,,203,0,1000,1000,736,0,0
1531302175545,774,开始投注,200,HTTP/1.1 200,CT投注 1-164,text,true,,203,0,1000,1000,774,0,0
1531302175495,833,开始投注,200,HTTP/1.1 200,CT投注 1-22,text,true,,203,0,1000,1000,833,0,0
1531302175542,787,开始投注,200,HTTP/1.1 200,CT投注 1-165,text,true,,203,0,1000,1000,787,0,0
1531302175565,765,开始投注,200,HTTP/1.1 200,CT投注 1-290,text,true,,203,0,1000,1000,765,0,0
1531302175434,898,开始投注,200,HTTP/1.1 200,CT投注 1-247,text,true,,203,0,1000,1000,898,0,0
1531302175419,928,开始投注,200,HTTP/1.1 200,CT投注 1-467,text,true,,203,0,1000,1000,928,0,0
1531302175574,773,开始投注,200,HTTP/1.1 200,CT投注 1-220,text,true,,203,0,1000,1000,773,0,0
1531302175622,727,开始投注,200,HTTP/1.1 200,CT投注 1-258,text,true,,203,0,1000,1000,727,0,0
1531302175612,745,开始投注,200,HTTP/1.1 200,CT投注 1-152,text,true,,203,0,1000,1000,745,0,0
1531302175585,773,开始投注,200,HTTP/1.1 200,CT投注 1-442,text,true,,203,0,1000,1000,773,0,0
1531302175464,896,开始投注,200,HTTP/1.1 200,CT投注 1-312,text,true,,203,0,1000,1000,896,0,0
1531302175497,865,开始投注,200,HTTP/1.1 200,CT投注 1-262,text,true,,203,0,1000,1000,865,0,0
1531302175519,845,开始投注,200,HTTP/1.1 200,CT投注 1-135,text,true,,203,0,1000,1000,844,0,0
1531302175510,1086,开始投注,200,HTTP/1.1 200,CT投注 1-254,text,true,,203,0,1000,1000,1086,0,0
1531302175528,1069,开始投注,200,HTTP/1.1 200,CT投注 1-693,text,true,,203,0,1000,1000,1069,0,0
1531302175500,1097,开始投注,200,HTTP/1.1 200,CT投注 1-332,text,true,,203,0,1000,1000,1097,0,0
1531302175625,972,开始投注,200,HTTP/1.1 200,CT投注 1-427,text,true,,203,0,1000,1000,972,0,0
1531302175782,816,开始投注,200,HTTP/1.1 200,CT投注 1-364,text,true,,203,0,1000,1000,815,0,0
1531302175514,1086,开始投注,200,HTTP/1.1 200,CT投注 1-71,text,true,,203,0,1000,1000,1086,0,0
1531302175372,1228,开始投注,200,HTTP/1.1 200,CT投注 1-45,text,true,,203,0,1000,1000,1228,0,0
1531302175594,1006,开始投注,200,HTTP/1.1 200,CT投注 1-208,text,true,,203,0,1000,1000,1006,0,0
1531302175785,817,开始投注,200,HTTP/1.1 200,CT投注 1-273,text,true,,203,0,1000,1000,817,0,0
1531302175658,944,开始投注,200,HTTP/1.1 200,CT投注 1-181,text,true,,203,0,1000,1000,944,0,0
1531302175469,1133,开始投注,200,HTTP/1.1 200,CT投注 1-49,text,true,,203,0,1000,1000,1133,0,0
1531302175369,1233,开始投注,200,HTTP/1.1 200,CT投注 1-65,text,true,,203,0,1000,1000,1233,0,0
1531302175555,1047,开始投注,200,HTTP/1.1 200,CT投注 1-386,text,true,,203,0,1000,1000,1047,0,0
1531302175576,1027,开始投注,200,HTTP/1.1 200,CT投注 1-544,text,true,,203,0,1000,1000,1026,0,0
1531302175601,1003,开始投注,200,HTTP/1.1 200,CT投注 1-424,text,true,,203,0,1000,1000,1002,0,0
1531302175793,811,开始投注,200,HTTP/1.1 200,CT投注 1-410,text,true,,203,0,1000,1000,811,0,0
1531302175468,1136,开始投注,200,HTTP/1.1 200,CT投注 1-192,text,true,,203,0,1000,1000,1136,0,0
1531302175596,1009,开始投注,200,HTTP/1.1 200,CT投注 1-548,text,true,,203,0,1000,1000,1009,0,0
1531302175639,967,开始投注,200,HTTP/1.1 200,CT投注 1-234,text,true,,203,0,1000,1000,967,0,0
1531302175833,774,开始投注,200,HTTP/1.1 200,CT投注 1-328,text,true,,203,0,1000,1000,774,0,0
1531302175536,1071,开始投注,200,HTTP/1.1 200,CT投注 1-301,text,true,,203,0,1000,1000,1071,0,0
1531302175679,928,开始投注,200,HTTP/1.1 200,CT投注 1-177,text,true,,203,0,1000,1000,928,0,0
1531302175440,1168,开始投注,200,HTTP/1.1 200,CT投注 1-457,text,true,,203,0,1000,1000,1168,0,0
1531302175367,1241,开始投注,200,HTTP/1.1 200,CT投注 1-276,text,true,,203,0,1000,1000,1241,0,0
1531302175678,931,开始投注,200,HTTP/1.1 200,CT投注 1-344,text,true,,203,0,1000,1000,924,0,0
1531302175594,1015,开始投注,200,HTTP/1.1 200,CT投注 1-170,text,true,,203,0,1000,1000,1012,0,0
1531302175570,1039,开始投注,200,HTTP/1.1 200,CT投注 1-361,text,true,,203,0,1000,1000,1038,0,0
1531302175677,932,开始投注,200,HTTP/1.1 200,CT投注 1-77,text,true,,203,0,1000,1000,932,0,0
1531302175500,1111,开始投注,200,HTTP/1.1 200,CT投注 1-207,text,true,,203,0,1000,1000,1110,0,0
1531302175538,1073,开始投注,200,HTTP/1.1 200,CT投注 1-478,text,true,,203,0,1000,1000,1073,0,0
1531302175610,1002,开始投注,200,HTTP/1.1 200,CT投注 1-297,text,true,,203,0,1000,1000,1000,0,0
1531302175553,1060,开始投注,200,HTTP/1.1 200,CT投注 1-47,text,true,,203,0,1000,1000,1060,0,0
1531302175545,1069,开始投注,200,HTTP/1.1 200,CT投注 1-176,text,true,,203,0,1000,1000,1068,0,0
1531302175562,1052,开始投注,200,HTTP/1.1 200,CT投注 1-140,text,true,,203,0,1000,1000,1052,0,0
1531302175862,753,开始投注,200,HTTP/1.1 200,CT投注 1-354,text,true,,203,0,1000,1000,752,0,0
1531302175687,929,开始投注,200,HTTP/1.1 200,CT投注 1-521,text,true,,203,0,1000,1000,929,0,0
1531302175515,1101,开始投注,200,HTTP/1.1 200,CT投注 1-251,text,true,,203,0,1000,1000,1101,0,0
1531302175561,1055,开始投注,200,HTTP/1.1 200,CT投注 1-303,text,true,,203,0,1000,1000,1055,0,0
1531302175875,743,开始投注,200,HTTP/1.1 200,CT投注 1-383,text,true,,203,0,1000,1000,742,0,0
1531302175663,956,开始投注,200,HTTP/1.1 200,CT投注 1-277,text,true,,203,0,1000,1000,956,0,0
1531302175632,988,开始投注,200,HTTP/1.1 200,CT投注 1-426,text,true,,203,0,1000,1000,988,0,0
1531302175515,1105,开始投注,200,HTTP/1.1 200,CT投注 1-444,text,true,,203,0,1000,1000,1105,0,0
1531302175641,979,开始投注,200,HTTP/1.1 200,CT投注 1-264,text,true,,203,0,1000,1000,979,0,0
1531302175618,1002,开始投注,200,HTTP/1.1 200,CT投注 1-345,text,true,,203,0,1000,1000,1002,0,0
1531302175411,1210,开始投注,200,HTTP/1.1 200,CT投注 1-111,text,true,,203,0,1000,1000,1209,0,0
1531302175567,1056,开始投注,200,HTTP/1.1 200,CT投注 1-146,text,true,,203,0,1000,1000,1056,0,0
1531302175523,1100,开始投注,200,HTTP/1.1 200,CT投注 1-393,text,true,,203,0,1000,1000,1100,0,0
1531302175549,1075,开始投注,200,HTTP/1.1 200,CT投注 1-150,text,true,,203,0,1000,1000,1075,0,0
1531302175429,1196,开始投注,200,HTTP/1.1 200,CT投注 1-456,text,true,,203,0,1000,1000,1196,0,0
1531302175779,846,开始投注,200,HTTP/1.1 200,CT投注 1-443,text,true,,203,0,1000,1000,846,0,0
1531302175794,832,开始投注,200,HTTP/1.1 200,CT投注 1-373,text,true,,203,0,1000,1000,832,0,0
1531302175688,938,开始投注,200,HTTP/1.1 200,CT投注 1-86,text,true,,203,0,1000,1000,938,0,0
1531302175826,801,开始投注,200,HTTP/1.1 200,CT投注 1-4,text,true,,203,0,1000,1000,801,0,0
1531302175666,962,开始投注,200,HTTP/1.1 200,CT投注 1-88,text,true,,203,0,1000,1000,961,0,0
1531302175619,1034,开始投注,200,HTTP/1.1 200,CT投注 1-292,text,true,,203,0,1000,1000,1033,0,0
1531302175637,1017,开始投注,200,HTTP/1.1 200,CT投注 1-486,text,true,,203,0,1000,1000,1017,0,0
1531302175859,795,开始投注,200,HTTP/1.1 200,CT投注 1-620,text,true,,203,0,1000,1000,795,0,0
1531302175897,757,开始投注,200,HTTP/1.1 200,CT投注 1-322,text,true,,203,0,1000,1000,757,0,0
1531302175607,1049,开始投注,200,HTTP/1.1 200,CT投注 1-316,text,true,,203,0,1000,1000,1049,0,0
1531302175886,772,开始投注,200,HTTP/1.1 200,CT投注 1-391,text,true,,203,0,1000,1000,772,0,0
1531302175634,1025,开始投注,200,HTTP/1.1 200,CT投注 1-433,text,true,,203,0,1000,1000,1025,0,0
1531302175864,796,开始投注,200,HTTP/1.1 200,CT投注 1-513,text,true,,203,0,1000,1000,796,0,0
1531302175548,1113,开始投注,200,HTTP/1.1 200,CT投注 1-56,text,true,,203,0,1000,1000,1113,0,0
1531302175781,880,开始投注,200,HTTP/1.1 200,CT投注 1-79,text,true,,203,0,1000,1000,880,0,0
1531302175792,869,开始投注,200,HTTP/1.1 200,CT投注 1-527,text,true,,203,0,1000,1000,869,0,0
1531302175542,1120,开始投注,200,HTTP/1.1 200,CT投注 1-399,text,true,,203,0,1000,1000,1119,0,0
1531302175614,1048,开始投注,200,HTTP/1.1 200,CT投注 1-365,text,true,,203,0,1000,1000,1048,0,0
1531302175831,832,开始投注,200,HTTP/1.1 200,CT投注 1-156,text,true,,203,0,1000,1000,832,0,0
1531302175779,884,开始投注,200,HTTP/1.1 200,CT投注 1-143,text,true,,203,0,1000,1000,884,0,0
1531302175674,990,开始投注,200,HTTP/1.1 200,CT投注 1-485,text,true,,203,0,1000,1000,990,0,0
1531302175594,1070,开始投注,200,HTTP/1.1 200,CT投注 1-202,text,true,,203,0,1000,1000,1069,0,0
1531302175774,890,开始投注,200,HTTP/1.1 200,CT投注 1-133,text,true,,203,0,1000,1000,890,0,0
1531302175648,1017,开始投注,200,HTTP/1.1 200,CT投注 1-323,text,true,,203,0,1000,1000,1017,0,0
1531302175390,1276,开始投注,200,HTTP/1.1 200,CT投注 1-231,text,true,,203,0,1000,1000,1276,0,0
1531302175375,1292,开始投注,200,HTTP/1.1 200,CT投注 1-125,text,true,,203,0,1000,1000,1292,0,0
1531302175648,1022,开始投注,200,HTTP/1.1 200,CT投注 1-203,text,true,,203,0,1000,1000,1019,0,0
1531302175594,1078,开始投注,200,HTTP/1.1 200,CT投注 1-113,text,true,,203,0,1000,1000,1078,0,0
1531302175565,1108,开始投注,200,HTTP/1.1 200,CT投注 1-308,text,true,,203,0,1000,1000,1108,0,0
1531302175566,1108,开始投注,200,HTTP/1.1 200,CT投注 1-380,text,true,,203,0,1000,1000,1108,0,0
1531302175591,1083,开始投注,200,HTTP/1.1 200,CT投注 1-414,text,true,,203,0,1000,1000,1083,0,0
1531302175795,879,开始投注,200,HTTP/1.1 200,CT投注 1-224,text,true,,203,0,1000,1000,879,0,0
1531302175644,1031,开始投注,200,HTTP/1.1 200,CT投注 1-519,text,true,,203,0,1000,1000,1031,0,0
1531302175820,855,开始投注,200,HTTP/1.1 200,CT投注 1-233,text,true,,203,0,1000,1000,855,0,0
1531302175610,1066,开始投注,200,HTTP/1.1 200,CT投注 1-321,text,true,,203,0,1000,1000,1065,0,0
1531302175896,781,开始投注,200,HTTP/1.1 200,CT投注 1-509,text,true,,203,0,1000,1000,780,0,0
1531302175610,1067,开始投注,200,HTTP/1.1 200,CT投注 1-390,text,true,,203,0,1000,1000,1067,0,0
1531302175651,1027,开始投注,200,HTTP/1.1 200,CT投注 1-275,text,true,,203,0,1000,1000,1027,0,0
1531302175816,862,开始投注,200,HTTP/1.1 200,CT投注 1-326,text,true,,203,0,1000,1000,862,0,0
1531302175476,1202,开始投注,200,HTTP/1.1 200,CT投注 1-23,text,true,,203,0,1000,1000,1201,0,0
1531302175519,1159,开始投注,200,HTTP/1.1 200,CT投注 1-340,text,true,,203,0,1000,1000,1159,0,0
1531302175387,1292,开始投注,200,HTTP/1.1 200,CT投注 1-190,text,true,,203,0,1000,1000,1291,0,0
1531302175779,900,开始投注,200,HTTP/1.1 200,CT投注 1-408,text,true,,203,0,1000,1000,900,0,0
1531302175543,1136,开始投注,200,HTTP/1.1 200,CT投注 1-10,text,true,,203,0,1000,1000,1136,0,0
